考古定年学,archaeometry,n
始祖鸟,archaeopteryx,n
古鸟,archaeornis,n
古代的,archaian,adj
古老的,archaic,adj
古代的,archaic,adj
陈旧的,archaic,adj
古语,archaism,n
古体,archaism,n
爱写古体文者,archaist,n
拟古主义者,archaist,n
古风的,archaistic,adj
拟古的,archaistic,adj
用古体,archaize,vt
仿古,archaize,vt
天使长,archangel,n
大天使,archangel,n
天使长的,archangelic,adj
大天使的,archangelic,adj
猿人,archanthropine,n
灵长目动物,archanthropine,n
大教主,archbishop,n
大主教之职,archbishopric,n
执事长,archdeacon,n
副主教的职位,archdeaconate,n
副主教之职,archdeaconry,n
副主教的职位,archdeaconship,n
大主教之管区,archdiocese,n
主和派领袖,archdove,n
鸽派首脑,archdove,n
大公爵的,archducal,adj
大公妃,archduchess,n
皇女,archduchess,n
大公的地位,archduchy,n
大公国,archduchy,n
大公,archduke,n
大公的地位,archdukedom,n
大公国,archdukedom,n
太古代的,archean,adj
弓形的,arched,adj
有拱的,arched,adj
颈卵器的,archegonial,adj
有颈卵器的,archegonial,adj
颈卵器植物,archegoniate,n
藏卵器,archegonium,n
主要敌人,archenemy,n
撒旦,archenemy,n
原肠之消化道的,archenteric,adj
原肠之消化道,archenteron,n
旧时器时代的,archeolithic,adj
考古学的,archeological,adj
考古学家,archeologist,n
考古学,archeology,n
太古生代,archeozoic,n
射手,archer,n
弓术家,archer,n
人马星座,archer,n
印度所产之喷水鱼,archerfish,n
箭术,archery,n
孢子的细胞,archespore,n
孢子细胞的,archesporial,adj
孢原,archesporium,n
原孢子,archesporium,n
原型的,archetypal,adj
原型,archetype,n
恶魔头目,archfiend,n
魔王,archfiend,n
高射炮,archibald,n
产囊体,archicarp,n
原脑,archicerebrum,n
副监督的,archidiaconal,adj
副主教的,archidiaconal,adj
副主教的职位,archidiaconate,n
大主教的管辖,archiepiscopacy,n
大主教,archiepiscopacy,n
大主教的,archiepiscopal,adj
大主教的职位,archiepiscopate,n
海石蕊,archil,n
大魔法师,archimage,n
大巫师,archimage,n
修道院长,archimandrite,n
大僧院长,archimandrite,n
阿基米得的,archimedean,adj
阿基米德,archimedes,n
俄尺,archine,n
弓状结构,arching,n
拱架,arching,n
群岛的,archipelagic,adj
多岛海的,archipelagic,adj
群岛,archipelago,n
多岛海,archipelago,n
原音位,archiphoneme,n
原音素,archiphoneme,n
超音位,archiphoneme,n
建筑师,architect,n
建筑术的,architectonic,adj
组织的,architectonic,adj
知识结构的,architectonic,adj
建筑学,architectonics,n
结构设计,architectonics,n
建筑上的,architectural,adj
建筑学的,architectural,adj
建筑上,architecturally,adv
建筑,architecture,n
建筑学,architecture,n
体系机构,architecture,n
线脚,architrave,n
框缘,architrave,n
楣梁,architrave,n
关于档案的,archival,adj
档案文件,archive,vt
档案,archives,n
公文,archives,n
档案室,archives,n
案卷保管处,archives,n
案卷保管人,archivist,n
拱门饰,archivolt,n
拱门内侧的穹窿,archivolt,n
狡猾地,archly,adv
顽皮地,archly,adv
主要地,archly,adv
狡猾,archness,n
淘气,archness,n
执政官,archon,n
统治者,archon,n
古雅典执政官之职,archonship,n
古雅典执政官的任期,archontate,n
古雅典执政官的,archontic,adj
祖龙,archosaur,n
古蜥,archosaur,n
主牧师,archpriest,n
拱门,archway,n
拱道,archway,n
拱廊似地,archwise,adv
成弓形,archwise,adv
天然疆界的,arcifinious,adj
拱状的,arciform,adj
弓形的,arciform,adj
以弓拉,arco,adv
圆弧规,arcograph,n
电弧放电,arcover,n
闪络,arcover,n
飞弧,arcover,n
北极的,arctic,adj
北极,arctic,adj
北极圈,arctic,adj
高寒的,arcticalpine,adj
研究南北极的科学家,arcticologist,n
研究南北极的科学,arcticology,n
熊状的,arctoid,adj
大角星,arcturus,n
弓形的,arcuate,adj
弯曲,arcuation,n
弓曲,arcuation,n
急性呼吸系统疾病,ard,
阿德布,ardeb,n
属于鹭科的,ardeid,adj
鹭科,ardeidae,n
昔时阿尔丁的森林地带,arden,n
浪漫的地方,arden,n
热心,ardency,n
热烈,ardency,n
热心的,ardent,adj
热情洋溢的,ardent,adj
激烈的,ardent,adj
燃烧般的,ardent,adj
热心地,ardently,adv
热烈地,ardently,adv
热诚,ardor,n
情欲,ardor,n
激情,ardor,n
热情,ardor,n
炽热,ardor,n
热心,ardour,n
热情,ardour,n
情欲,ardour,n
激情,ardour,n
灼热,ardour,n
费劲的,arduous,adj
辛勤的,arduous,adj
险峻的,arduous,adj
费力地,arduously,adv
严酷地,arduously,adv
是,are,prep
在,are,prep
公亩,are,prep
范围,area,n
区域,area,n
面积,area,n
地区,area,n
空地,area,n
来自一个地区的,areal,adj
地下室前的空地,areaway,n
通道,areaway,n
槟榔树,areca,n
槟榔,areca,n
槟榔碱,arecoline,n
竞技场,arena,n
舞台,arena,n
沙的,arenaceous,adj
沙质的,arenaceous,adj
多沙的,arenaceous,adj
热砂浴,arenation,n
竞技场的,arenic,adj
生长在沙中的,arenicolous,adj
生活在沙中的,arenicolous,adj
砂岩,arenite,n
砂碎屑岩,arenite,n
多沙的,arenose,adj
以火星为中心的,areocentric,adj
说明火星形状的人,areographer,n
关于描写火星的,areographic,adj
火星的描写,areography,n
网眼状空隙,areola,n
昆虫翅脉之间隙,areolet,n
火星科学研究的,areologic,adj
火星科学研究的,areological,adj
火星科学研究地,areologically,adv
高空气象学家,areologist,n
高空气象学,areology,n
液体比重计,areometer,n
液体比重测定法,areometry,n
古希腊雅典最高法院的法官,areopagite,n
最高法院法官的,areopagitic,adj
最高法院,areopagus,n
古希腊的最高法院,areopagy,n
火星物理学,areophysics,n
疏柱式的,areostyle,n
阿雷基帕,arequipa,
阿瑞斯,ares,n
战神,ares,n
险峭的山脊,arete,n
兰科植物,arethusa,n
水神,arethusa,n
汪,arf,
钠角闪石,arfvedsonite,n
盘羊,argal,n
加拿大盘羊,argal,n
所以,argal,n
印度或非洲产的鹳类,argala,n
盘羊,argali,n
原羊,argali,n
圆筒芯的灯,argand,n
银的,argent,n
银色的,argent,n
象银的,argent,n
银的,argental,adj
似银的,argental,adj
银色的,argentate,adj
银灰色的,argenteous,adj
银的,argentic,adj
含银的,argentic,adj
含银的,argentiferous,adj
阿根廷,argentina,n
银,argentine,n
银色素,argentine,n
银的,argentine,n
阿根廷的,argentine,n
辉银矿,argentite,n
银的,argentous,adj
亚银的,argentous,adj
银,argentum,n
波罗叶纤维,arghan,n
陶土,argil,n
白粘土,argil,n
粘土的,argillaceous,adj
含粘土的,argillaceous,adj
似粘土的,argillaceous,adj
生黏土的,argilliferous,adj
硅质粘土岩,argillite,n
粘板岩,argillite,n
先天性精氨酸代谢失常,arginaemia,n
精氨酸酶,arginase,n
精氨酸,arginine,n
阿哥斯市的,argive,adj
阿哥斯人,argive,adj
希腊人,argive,adj
南船座,argo,n
粗酒石,argol,n
氩,argon,n
号船员的,argonautic,adj
号远征的,argonautic,adj
南船座,argos,n
大商船,argosy,n
商船队,argosy,n
暗语,argot,n
暗号,argot,n
隐语,argot,n
可辩论的,arguable,adj
可论证的,arguable,adj
可论证地,arguably,adv
正如可提出证据加以证明的那样,arguably,adv
争论,argue,vi
说服,argue,vi
辩论者,arguer,n
争辩者,arguer,n
争论,argufy,
说服,argufy,
争论,argument,n
辩论,argument,n
论据,argument,n
论点,argument,n
意见,argument,n
好争辩的,argumental,adj
辩论的,argumental,adj
争论,argumentation,n
论证,argumentation,n
论点,argumentation,n
讨论,argumentation,n
好辩的,argumentative,adj
争论的,argumentative,adj
激辩地,argumentatively,adv
议论,argumentum,n
论点,argumentum,n
阿耳弋斯,argus,n
机灵的,argute,adj
尖的,argute,adj
阿根廷佬,argy,n
多色菱形花纹,argyle,n
有多色菱形图案的,argyle,n
阿盖尔郡,argyll,
银中毒,argyria,n
硫银锗矿,argyrodite,n
含银液,argyrol,n
阿罗汉,arhat,n
永入涅槃再受生死果报的僧人,arhat,n
奥尔胡斯,arhus,
无韵律的,arhythmic,adj
无节奏的,arhythmic,adj
无韵律的,arhythmical,adj
无节奏的,arhythmical,adj
独唱曲,aria,n
咏叹调,aria,n
唱腔,aria,n
阿里阿德涅,ariadne,n
阿里乌斯派信徒,arian,adj
信奉阿里乌教义,arianise,
英国皇家建筑师协会准会员,ariba,
核黄素缺乏病,ariboflavinosis,n
阿里卡,arica,
干旱的,arid,adj
贫瘠的,arid,adj
无趣的,arid,adj
沉闷的,arid,adj
旱成土,aridisol,n
干旱,aridity,n
乏味,aridity,n
羚羊类,ariel,n
白羊座,aries,n
白羊宫,aries,n
小抒情曲,arietta,n
谢谢,arigato,
正确地,aright,adv
假种皮,aril,n
有假种皮的,arillate,adj
假性假种皮,arillode,n
一层假种皮,arillus,n
如歌的,ariose,adj
旋律的,ariose,adj
咏叹调的,arioso,adj
咏叹调,arioso,adj
骚乱地,ariot,adv
出现,arise,vi
发生,arise,vi
起因于,arise,vi
兴起的,arisen,adj
出现的,arisen,adj
发生,arises,
出现,arises,
站立,arises,
副产品,arisings,
废弃物,arisings,
剩余物,arisings,
刺,arista,n
芒,arista,n
阿里斯泰俄斯,aristaeus,
严厉的批评家,aristarch,n
由贤能者治理国事,aristarchy,n
贤能统治,aristarchy,n
有刺的,aristate,adj
有芒的,aristate,adj
贵族,aristo,n
贵族,aristocracy,n
贵族政府,aristocracy,n
贵族统治,aristocracy,n
贵族,aristocrat,n
贵族的,aristocratic,adj
贵族化的,aristocratic,adj
贵族政治的,aristocratic,adj
贵族主义,aristocratism,n
贵族,aristocratism,n
阿里斯托芬的,aristophanic,adj
阿里斯托芬的戏剧的,aristophanic,adj
亚里斯多德派之学者,aristotelean,n
思想偏重于实际之人,aristotelean,n
亚里斯多德的,aristotelean,n
亚里斯多德的,aristotelian,adj
亚里斯多德学派的人,aristotelian,adj
亚里斯多德哲学,aristotelianism,n
亚里斯多德学说,aristotelianism,n
亚里斯多德,aristotle,n
珂罗酊氯化银印相法,aristotype,n
数学,arith,n
数字算命法,arithmancy,n
算术,arithmetic,n
算法,arithmetic,n
算术的,arithmetical,adj
算术上的,arithmetical,adj
算术上,arithmetically,adv
算术家,arithmetician,n
算术化,arithmetization,n
用算术算出,arithmetize,
使用算术,arithmetize,
计数器,arithmometer,n
运算图,arithograph,n
亚利桑那州,arizona,n
方舟,ark,n
约柜,ark,n
箱子,ark,n
方舟,ark,n
阿肯色州人,arkansan,n
阿肯色州,arkansas,n
阿尔汉格尔斯克,arkhangelsk,
长石砂岩,arkose,n
阿琳,arlene,n
定金,arles,
臂,arm,n
臂状物,arm,n
衣袖,arm,n
海湾,arm,n
供给,arm,n
提供,arm,n
武装,arm,n
武装起来,arm,n
舰队,armada,n
犰狳,armadillo,n
哈米吉多顿,armageddon,n
阿姆阿尔柯尔矿石,armalcolite,n
军备,armament,n
武器,armament,n
全部设备,armamentarium,n
物质,armamentarium,n
阿曼德,armand,n
砷锰矿,armangite,n
管理修道院图书室或缮写室之修道士,armarian,n
盔甲,armature,n
电枢,armature,n
爪,armature,n
牙齿,armature,n
臂章,armband,n
扶手椅子,armchair,n
阿姆科金属防护挡板,armco,n
有扶手的,armed,adj
武装的,armed,adj
有防卫器官的,armed,adj
亚美尼亚,armenia,n
亚美尼亚的,armenian,adj
亚美尼亚人,armenian,adj
亚美尼亚语,armenian,adj
类亚美尼亚人的,armenoid,n
武装者,armer,n
头盔,armet,n
一抱之量,armful,n
护手,armguard,n
袖孔,armhole,n
有佩带徽章权利的人,armiger,n
替骑士拿盔甲的侍从,armiger,n
有佩带徽章资格的,armigerous,adj
加冕用长袍,armill,n
手镯的,armillary,adj
武装,arming,n
装备,arming,n
徽章,arming,n
阿米尼鸟斯派教徒,arminian,n
荷兰神学家阿米纽派教义,arminianism,n
使信奉阿米尼乌斯派教义,arminianize,vt
兵力强大,armipotence,n
军备充实,armipotence,n
兵力强大的,armipotent,adj
军备充实的,armipotent,adj
停战,armistice,n
休战,armistice,n
无臂的,armless,adj
无武器的,armless,adj
无扶手的,armless,adj
臂环,armlet,n
臂章,armlet,n
小海湾,armlet,n
一抱之量,armload,n
锁臂勾腿,armlock,n
大型衣橱,armoire,n
用兽肩进行的占卜术,armomancy,n
玻璃口琴,armonica,n
装甲,armor,n
替骑士拿盔甲者,armorbearer,n
武士的扈从,armorbearer,n
披甲的,armored,adj
装甲的,armored,adj
兵器制造者,armorer,n
军械修护员,armorer,n
徽章的,armorial,adj
家徽的,armorial,adj
阿莫里凯的,armoric,adj
阿莫里凯人的,armoric,adj
阿莫里凯人,armoric,adj
阿莫里凯,armorica,
装甲,armoring,n
武器,armoring,n
纹章专家,armorist,n
纹章,armory,n
纹章学,armory,n
兵工厂,armory,n
军械库,armory,n
盔甲,armour,n
装甲钢板,armour,n
装甲部队,armour,n
替骑士拿盔甲者,armourbearer,n
披甲的,armoured,adj
装甲的,armoured,adj
军械士,armourer,
纹章的,armourial,n
徽章的,armourial,n
军械库,armoury,n
武器厂,armoury,n
椅子扶手上的小垫子,armpad,n
腋窝,armpit,n
扶手,armrest,n
靠手,armrest,n
武器,arms,n
兵种,arms,n
衣服上缝衣袖的孔,armscye,n
阿姆斯壮,armstrong,n
小卵石纹织物,armure,n
陆军,army,n
军队,army,n
大群,army,n
大军,army,n
军人,armyman,n
粘虫,armyworm,n
阿纳姆,arnhem,
山金车花,arnica,n
亚诺河,arno,n
阿诺德,arnold,n
阿诺德的,arnoldian,adj
具有阿诺德特性的,arnoldian,adj
敬佩阿诺德的人,arnoldian,adj
阿诺德的追随者,arnoldian,adj
天南星科的,aroid,adj
芳香,aroma,n
香气,aroma,n
香味,aroma,n
芬芳的,aromatic,adj
芳香性,aromaticity,n
芳香族化合物的结构,aromaticity,n
使芳香,aromatize,
加香味于,aromatize,
引发,arose,
激起,arose,
唤起,arose,
周围,around,adv
四周,around,adv
到处,around,adv
大约,around,adv
左右,around,adv
在,around,adv
周围,around,adv
四处,around,adv
觉醒,arousal,n
激励,arousal,n
唤醒,arouse,vt
唤起,arouse,vt
鼓励,arouse,vt
睡醒,arouse,vt
成列地,arow,adv
持续地,arow,adv
高级研究计划署,arpa,
写或弹奏琶音音谱,arpeggiation,n
琶音,arpeggio,n
吉他式大提琴,arpeggione,n
阿邪,arpent,n
阿根廷科学网,arpnet,
火绳钩枪,arquebus,n
火绳枪兵,arquebusier,n
亚力酒,arrack,n
提问,arraign,vt
传讯,arraign,vt
责难,arraign,vt
提问,arraignment,n
传讯,arraignment,n
责难,arraignment,n
安排,arrange,
排列,arrange,
协商,arrange,
安排,arranged,
准备,arranged,
计划,arranged,
排列,arrangement,n
安排,arrangement,n
安排,arranging,
彻头彻尾的,arrant,adj
声名狼藉的,arrant,adj
极恶的,arrant,adj
声名狼籍地,arrantly,adv
众目昭彰地,arrantly,adv
花毯,arras,n
挂毯,arras,n
用来磨碎金或银的研磨机,arrastra,n
排列,array,n
编队,array,n
军队,array,n
衣服,array,n
部署,array,n
穿着,array,n
排列,array,n
排列,arrayal,n
欠款,arrear,n
拖延,arrearage,n
延滞,arrearage,n
欠款,arrearage,n
到期未付款,arrears,n
欠帐,arrears,n
倾耳注意的,arrect,adj
警戒严密的,arrect,adj
雄性生殖的,arrenotokous,adj
雄性生殖,arrenotoky,n
逮捕,arrest,vt
拘留,arrest,vt
逮捕,arrest,vt
拘留,arrest,vt
昆虫抑制剂,arrestant,n
被捕者,arrestee,n
捕拿者,arrester,n
制动器,arrester,n
防止装置,arrester,n
避雷器,arrester,n
引人注意的,arresting,adj
可观的,arresting,adj
引人注意的,arrestive,adj
拘捕,arrestment,n
阻止,arrestment,n
逮捕,arrestment,n
被扣押的债务人财产的合法持有人,arrestor,n
判决,arret,n
逮捕,arret,n
命令,arret,n
告示,arret,n
扣押,arret,n
没有根的,arrhizal,adj
心律不齐,arrhythmia,n
心律失常,arrhythmia,n
无节奏的,arrhythmic,adj
没有节奏地,arrhythmically,adv
节律不整地,arrhythmically,adv
使欢喜,arride,vt
使满足,arride,vt
赶骡人,arriero,
棱,arris,n
斜地,arrisways,adv
对角地,arrisways,adv
到来,arrival,n
到达,arrival,n
到达者,arrival,n
到达,arrive,vi
抵达,arrive,vi
再会,arrivederci,
一心想发迹者的行径,arrivisme,
暴发户,arriviste,n
一心想发迹的人,arriviste,n
阿罗瓦,arroba,n
傲慢态度,arrogance,n
自大,arrogance,n
自大,arrogancy,n
傲慢,arrogancy,n
傲慢的,arrogant,adj
自大的,arrogant,adj
自大地,arrogantly,adv
傲慢地,arrogantly,adv
冒称,arrogate,
诈称,arrogation,n
霸占,arrogation,n
篡夺,arrogation,n
法国的行政区,arrondissement,n
郡,arrondissement,n
箭,arrow,n
箭头记号,arrow,n
箭头,arrowhead,n
箭头状物,arrowhead,n
箭头形的,arrowheaded,adj
镞状的,arrowheaded,adj
竹芋,arrowroot,n
竹芋粉,arrowroot,n
箭木,arrowwood,n
箭虫,arrowworm,n
笔直,arrowy,adj
干枯的河床,arroyo,n
峡谷,arroyo,n
小河,arroyo,n
屁股,arse,n
饭桶,arse,n
笨蛋,arse,n
兵工厂,arsenal,n
军械库,arsenal,n
砒酸盐,arsenate,n
砷酸盐,arsenate,n
砷,arsenic,n
砒霜,arsenic,n
砷的,arsenical,adj
含砒素的,arsenical,adj
使与砒混合,arsenicate,
用砒处理,arsenicate,
砷化物,arsenide,n
含砒素的,arsenious,adj
含砷的,arsenious,adj
慢性砷中毒,arsenism,n
亚砷酸盐,arsenite,n
砷化的,arseniureted,adj
毒砂,arsenopyrite,n
含砷黄铁矿,arsenopyrite,n
砷剂医疗,arsenotherapy,n
砷的,arsenous,adj
亚砷的,arsenous,adj
三氢砷化,arsine,n
胂,arsine,n
强音部,arsis,n
上拍,arsis,n
纵火,arson,n
纵火罪,arson,n
纵火犯人,arsonist,n
纵火的,arsonous,adj
犯纵火罪的,arsonous,adj
胂凡纳明,arsphenamine,n
六零六,arsphenamine,n
诗的艺术,arspoetica,
艺术,art,n
艺术品,art,n
技术,art,n
巧妙,art,n
美术,art,n
的复数,artal,
人工品,artefact,n
赝象,artefact,n
合作社,artel,n
阿耳特弥斯,artemis,n
艾属,artemisia,n
艾,artemisia,n
动脉的,arterial,adj
动脉血化,arterialization,n
化为动脉血,arterialize,vt
动脉波,arteriogram,n
动脉,arteriography,n
线摄影法,arteriography,n
小动脉的,arteriolar,adj
细动脉,arteriole,n
动脉硬化,arteriosclerosis,n
动脉硬化的,arteriosclerotic,adj
动脉切开术,arteriotomy,n
动脉解剖学,arteriotomy,n
动静脉的,arteriovenous,adj
连接动静脉的,arteriovenous,adj
动脉炎,arteritis,n
动脉,artery,n
要道,artery,n
喷水井的,artesian,adj
自流井的,artesian,adj
巧妙的,artful,adj
狡猾的,artful,adj
狡诈地,artfully,adv
巧妙地,artfully,adv
关节的,arthral,adj
关节痛,arthralgia,n
关节痛的,arthralgic,adj
关节切除术,arthrectomy,n
关节截除术,arthrectomy,n
关节炎的,arthritic,adj
关节炎,arthritis,n
关节固定术,arthrodesis,n
人为关节强硬术,arthrodesis,n
滑动关节,arthrodia,n
摩动关节,arthrodia,n
滑动关节的,arthrodial,adj
摩动关节的,arthrodial,adj
滑动关节的,arthrodic,adj
摩动关节的,arthrodic,adj
关节弯曲,arthrogryposis,n
关节学,arthrology,n
体节,arthromere,n
体节的,arthromeric,adj
关节病,arthropathy,n
关节造形术的,arthroplastic,adj
关节形成术的,arthroplastic,adj
关节造形术,arthroplasty,n
关节形成术,arthroplasty,n
节肢动物的,arthropod,n
节足动物门,arthropoda,n
关节内窥镜,arthroscope,n
关节镜检查,arthroscopy,n
关节,arthrosis,n
关节病,arthrosis,n
分节孢子,arthrospore,n
分节孢子的,arthrosporic,adj
分节孢子的,arthrosporous,adj
关节切开,arthrotomy,n
亲关节的,arthrotropic,adj
向关节的,arthrotropic,adj
致关节疾病的,arthrotropic,adj
亚瑟,arthur,n
亚瑟王的,arthurian,adj
朝鲜蓟,artichoke,n
文章,article,n
论文,article,n
物品,article,n
商品,article,n
项目,article,n
表达清晰的,article,n
口齿清楚的说话能力,articulacy,n
关节的,articular,adj
有关节的,articulate,adj
用关节连接,articulate,adj
接合,articulate,adj
清晰明白地说,articulate,adj
清晰度,articulation,n
发音之人或物,articulator,n
音节分明之人,articulator,n
发音矫正器,articulator,n
接骨的人,articulator,n
分节的,articulatory,adj
关节的,articulatory,adj
阿蒂,artie,n
人造物品,artifact,n
人工制品的,artifactitious,
加工的,artifactitious,
史前古器物,artifacts,n
人造的,artifical,adj
虚伪的,artifical,adj
技巧,artifice,n
技工,artificer,n
技师,artificer,n
发明者,artificer,n
技术兵,artificer,n
人造的,artificial,adj
假的,artificial,adj
非原产地的,artificial,adj
人工,artificiality,n
不自然,artificiality,n
不自然之物,artificiality,n
人造物,artificiality,n
使人工化,artificialize,vt
人工,artificially,adv
人为之事,artificialness,n
不自然,artificialness,n
装作,artificialness,n
造作,artificialness,n
炮手,artillerist,n
炮兵,artillerist,n
炮术家,artillerist,n
炮的总称,artillery,n
炮兵的总称,artillery,n
炮兵,artilleryman,n
炮手,artilleryman,n
偶蹄动物的,artiodactyl,n
偶蹄动物的,artiodactylous,adj
工匠,artisan,n
技工,artisan,n
工匠,artisanate,n
手艺人,artisanate,n
手艺,artisanry,n
工艺,artisanry,n
手艺活,artisanry,n
手艺,artisanship,n
工艺,artisanship,n
手艺活,artisanship,n
艺术家,artist,n
画家,artist,n
技艺家,artiste,n
艺术的,artistic,adj
有美感的,artistic,adj
风雅的,artistic,adj
有艺术地,artistically,adv
在艺术上,artistically,adv
艺术之性质,artistry,n
朴实的,artless,adj
天真烂漫地,artlessly,adv
淳朴地,artlessly,adv
天真烂漫,artlessness,n
淳朴,artlessness,n
流动艺术展览车,artmobile,n
珂罗版,artotype,n
文科,arts,n
工艺品,artware,n
艺术品,artwork,n
美术品,artwork,n
装艺术的,arty,adj
艺术家气派的,arty,adj
美国铁路工会,aru,
阿鲁巴岛,aruba,
芝麻菜,arugula,n
海芋植物,arum,n
芦苇的,arundinaceous,adj
古罗马肠卜祭司,aruspex,n
古罗马肠卜祭司的占卜,aruspicy,n
下午,arvo,n
印欧语,aryan,n
印欧语系的人,aryan,n
雅利安语系的,aryan,n
印欧语系的,aryan,n
盛芬芳油类的圆瓶,aryballos,n
芳基的,aryl,n
杓状软骨,arytenoid,n
杓状的,arytenoid,n
杓状的,arytenoidal,adj
杓状软骨切除术,arytenoidectomy,n
美国标准协会,asa,
阿魏,asafetida,n
阿魏胶,asafetida,n
阿魏,asafoetida,n
旭川,asahigawa,
旭川,asahikawa,
瑜珈的任何一种姿势,asana,n
阿散索尔,asansol,
尽快,asap,adj
细辛,asarum,n
石棉状的,asbestiform,adj
石棉的,asbestine,adj
不燃性的,asbestine,adj
似石棉的,asbestoid,adj
似石棉的,asbestoidal,adj
石棉,asbestos,n
石棉沉滞症,asbestosis,n
患石棉肺的,asbestotic,adj
有石棉沉着病症状的,asbestotic,adj
石棉,asbestus,n
钴土,asbolite,n
阿斯卡尼俄斯,ascanius,n
美国作曲家,ascap,
作者与出版者协会,ascap,
蛔虫病,ascariasis,n
蛔虫,ascarid,n
美国土木工程师协会,asce,
攀登,ascend,
上升,ascend,
优越,ascendance,n
权势,ascendance,n
优势,ascendancy,n
支配地位,ascendancy,n
优势,ascendant,n
运星,ascendant,n
运道,ascendant,n
上升的,ascendant,n
优越的,ascendant,n
权势,ascendence,n
主权,ascendence,n
优势,ascendency,n
优越,ascendency,n
权势,ascendency,n
幸运星,ascendent,n
运道,ascendent,n
支配力,ascendent,n
上升的,ascendent,n
占优势的,ascendent,n
上升的人或物,ascender,n
上升的,ascending,adj
向上的,ascending,adj
上升,ascension,n
耶稣升天,ascension,n
上升者,ascensionist,n
升天节,ascensiontide,n
上升的,ascensive,adj
进步的,ascensive,adj
强调的,ascensive,adj
上升,ascent,n
提高,ascent,n
攀登,ascent,n
上坡路,ascent,n
确定,ascertain,vt
探知,ascertain,vt
可确定,ascertainable,adj
可发现的,ascertainable,adj
探查,ascertainment,n
发现,ascertainment,n
苦行,ascesis,n
禁欲,ascesis,n
禁欲者,ascetic,n
修道的,ascetic,n
苦行的,ascetic,n
苦行的,ascetical,adj
禁止享受的,ascetical,adj
苦行地,ascetically,
禁欲主义,asceticism,n
苦行,asceticism,n
阿斯克姆,ascham,n
海鞘类,ascidian,n
瓶子状器官,ascidium,n
囊状器官,ascidium,n
具子囊的,ascigerous,adj
美国信息互换标准代码,ascii,
腹水,ascites,n
马利筋,asclepiad,n
萝摩科的,asclepiadaceous,adj
阿斯克勒庇俄斯,asclepius,n
子囊果,ascocarp,n
子囊果的,ascocarpous,adj
产囊体的,ascogonial,adj
产囊体,ascogonium,n
子囊衣,ascolichen,n
囊菌地衣,ascolichen,n
子囊菌类的草,ascomycete,n
子囊菌类的,ascomycetous,adj
抗坏血酸盐,ascorbate,n
囊孢子,ascospore,n
囊孢子的,ascosporic,adj
囊孢子的,ascosporous,adj
宽领带,ascot,n
可归于,ascribable,adj
的,ascribable,adj
归因于,ascribe,vt
归咎于,ascribe,vt
归属,ascription,n
州立学院及大学联合会,ascu,
子囊,ascus,n
潜艇探索器,asdic,n
美国证券交易所,ase,
东南亚国家联盟,asean,
无季节性的,aseasonal,adj
四季可用的,aseasonal,adj
耐震的,aseismatic,adj
抗震的,aseismatic,adj
自我存在,aseity,n
指示不能,asemia,n
示意不能,asemia,n
无菌,asepsis,n
防腐处理,asepsis,n
灭菌法,asepsis,n
无菌的,aseptic,n
无菌法,asepticism,n
无菌外科学说,asepticism,n
使无菌,asepticize,vt
消毒,asepticize,vt
无性的,asexual,adj
无性生殖的,asexual,adj
无性别,asexuality,n
无性,asexuality,n
使,asexualize,vt
无生殖能力,asexualize,vt
阉割,asexualize,vt
无性地,asexually,adv
无性生殖地,asexually,adv
仙宫,asgard,n
灰,ash,n
灰烬,ash,n
岑树,ash,n
摇动的,ashake,adj
惭愧的,ashamed,adj
羞耻的,ashamed,adj
用灰火焙制的玉米饼,ashcake,n
垃圾桶,ashcan,n
深水炸弹,ashcan,n
灰色的,ashen,adj
苍白的,ashen,adj
堆灰场,ashery,n
钾碱厂,ashery,n
灰烬,ashes,n
骨灰,ashes,n
尸体,ashes,n
文化遗址,ashes,n
大盘,ashet,n
大碟子,ashet,n
足利,ashikaga,
闪闪发光地,ashimmer,adj
发亮地,ashine,adj
颤抖的,ashiver,adj
发抖的,ashiver,adj
阿什哈巴德,ashkhabad,
琢石,ashlar,n
方石堆,ashlar,n
用长方石板砌成的,ashlared,adj
镶墙石板,ashlaring,n
琢石,ashler,n
方石堆,ashler,n
清垃圾的工人,ashman,n
清道夫,ashman,n
向岸地,ashore,adv
在岸上地,ashore,adv
炉火盘,ashpan,n
火炉的灰坑,ashpit,n
修行的处所,ashram,n
聚会所,ashram,n
嬉皮群居村,ashram,n
阿什脱雷思,ashtoreth,n
烟灰缸,ashtray,n
阿舒尔,ashur,n
最初的首都,ashur,n
灰的,ashy,adj
灰烬的,ashy,adj
苍白的,ashy,adj
空速指示器,asi,adj
亚洲,asia,n
亚洲美元,asiadollar,n
亚洲的,asian,adj
亚洲人,asian,adj
小亚细亚的,asianic,adj
亚洲的,asiatic,n
美国工业设计师协会,asid,
在旁边,aside,adv
到旁边,aside,adv
驴的,asinine,adj
象驴一样的,asinine,adj
愚蠢的,asinine,adj
愚钝,asininity,n
视频流输入输出,asio,
询问,ask,vi
问,ask,vi
问,ask,vi
要求,ask,vi
需要,ask,vi
邀请,ask,vi
斜,askance,adv
斜视,askance,adv
斜视,askant,adv
斜,askant,adv
民兵,askari,n
发问者,asker,n
请求者,asker,n
歪斜地,askew,adj
问,asking,n
寻问,asking,n
请求,asking,n
问,asking,n
要求,asking,n
美国景色美化设计师协会,asla,
倾斜地,aslant,adv
睡着的,asleep,adj
